
12112,B

13216,B

16088,P


12520,B

10856,B

30688,I


14936,B

13680,B

25344,P

13488,B

14296,B

20856,P

11464,B

13816,B

17776,P

13192,B

13912,B

18880,P


15496,B

12368,B

33048,I


15632,B

14896,B

19232,P

13920,B

15024,B

19704,P

11048,B

13080,B

17632,P

13080,B

13416,B

17600,P


15344,B

11904,B

32272,I


15616,B

14496,B

18600,P

14448,B

16776,B

21528,P

11776,B

14872,B

19512,P

13368,B

13896,B

18368,P


14392,B

11552,B

33184,I


16560,B

15320,B

22112,P

16976,B

18528,B

29960,P

14584,B

16088,B

22424,P

13936,B

14176,B

18680,P


13880,B

13336,B

34352,I


16208,B

13856,B

16616,P

13592,B

17096,B

21248,P

12616,B

14016,B

20424,P

15552,B

15344,B

21136,P


15472,B

11864,B

32768,I


15128,B

13464,B

20432,P

13728,B

15152,B

20912,P

11744,B

13424,B

18208,P

12968,B

12976,B

16680,P


12832,B

11152,B

30944,I


16592,B

14856,B

19608,P

14376,B

15024,B

21864,P

13056,B

15224,B

21448,P

12960,B

13856,B

17712,P


14360,B

11976,B

33456,I


15656,B

14784,B

19496,P

15480,B

16368,B

24744,P

14016,B

15184,B

21296,P

13744,B

13960,B

19208,P


13696,B

12664,B

32816,I


19208,B

18624,B

19400,P

14184,B

15576,B

21096,P

12136,B

14680,B

20856,P

13832,B

13824,B

18672,P


14672,B

11296,B

34088,I


15472,B

14496,B

19776,P

16096,B

17512,B

23320,P

11944,B

14408,B

21808,P

13304,B

14880,B

18160,P


15952,B

12416,B

34008,I


17408,B

15312,B

22088,P

14208,B

16128,B

22384,P

12264,B

14040,B

19336,P

14240,B

13800,B

17224,P


15536,B

13272,B

36288,I


16600,B

16664,B

20744,P

15896,B

16888,B

24904,P

13296,B

15520,B

20040,P

13816,B

14248,B

17544,P


13328,B

11632,B

31968,I


17328,B

15176,B

19176,P

13400,B

14736,B

21328,P

11664,B

13528,B

17216,P

13672,B

15080,B

18408,P


15960,B

12760,B

36176,I


16944,B

16168,B

20896,P

15264,B

17264,B

24944,P

12528,B

14720,B

22040,P

13512,B

14464,B

16968,P


14632,B

12712,B

32104,I


15560,B

14664,B

19296,P

15312,B

16608,B

23664,P

12504,B

14624,B

19840,P

12800,B

13672,B

17496,P


14504,B

11552,B

33672,I


15672,B

14000,B

19480,P

14368,B

14496,B

21296,P

12112,B

14224,B

18784,P

13744,B

13672,B

17056,P


15736,B

12376,B

34000,I


17368,B

14784,B

20352,P

15680,B

18080,B

24512,P

12816,B

15320,B

21304,P

15528,B

15424,B

20368,P


15328,B

12528,B

32512,I


16032,B

15728,B

18488,P

14584,B

15840,B

21552,P

12104,B

14688,B

20864,P

17744,B

16560,B

20504,P


16000,B

12280,B

34208,I


17096,B

15992,B

21112,P

13488,B

14792,B

21616,P

11824,B

14680,B

19416,P

14552,B

14736,B

17968,P


15248,B

12144,B

33360,I


16752,B

15200,B

19856,P

14136,B

15440,B

23360,P

12744,B

15760,B

20696,P

13472,B

13576,B

17176,P


14904,B

11808,B

30984,I


15888,B

14056,B

18792,P

15040,B

16264,B

20608,P

11704,B

14424,B

19464,P

14976,B

15424,B

18480,P


15232,B

11496,B

31320,I


15800,B

13776,B

18576,P

13728,B

15664,B

22168,P

11800,B

14200,B

19200,P

13888,B

14592,B

18816,P


14776,B

12296,B

32168,I


16080,B

15304,B

21152,P

14824,B

15840,B

23232,P

12080,B

16128,B

18952,P

15424,B

13792,B

18544,P


13800,B

11704,B

32200,I


14192,B

13352,B

17728,P

13496,B

15128,B

20472,P

12208,B

13368,B

18408,P

12912,B

13008,B

18048,P


13448,B

11136,B

32048,I


15144,B

13600,B

17920,P

15200,B

16648,B

21624,P

12160,B

17096,B

19656,P

17248,B

12944,B

20488,P


15736,B

11328,B

32544,I


15048,B

14384,B

18776,P

15176,B

15800,B

22032,P

12968,B

15672,B

21944,P

14488,B

14472,B

18048,P


14512,B

12512,B

33600,I


16128,B

15480,B

21496,P

14192,B

17568,B

23096,P

11664,B

14776,B

19064,P

14392,B

13360,B

17000,P


15224,B

11864,B

32944,I


15464,B

14920,B

19536,P

17720,B

18080,B

22992,P

13272,B

15832,B

19816,P

13368,B

13456,B

17528,P


13936,B

11464,B

32192,I


13656,B

12472,B

17408,P

13840,B

16208,B

21168,P

11440,B

13640,B

18728,P

13904,B

13560,B

17888,P


13584,B

10824,B

29744,I


17344,B

14720,B

20696,P

12920,B

14336,B

19400,P

10560,B

13032,B

17888,P

12120,B

12448,B

16576,P


12712,B

11424,B

29136,I


14528,B

13360,B

16792,P

12936,B

15680,B

20568,P

10840,B

13384,B

17440,P

13616,B

13152,B

16056,P


12440,B

11432,B

30520,I


16160,B

14608,B

18240,P

14968,B

16600,B

23488,P

12816,B

15120,B

20024,P

12464,B

12488,B

17568,P


15496,B

11880,B

33376,I


17664,B

17784,B

20248,P

15904,B

16968,B

25664,P

11496,B

13944,B

20512,P

13344,B

14600,B

18456,P


14992,B

11440,B

30368,I


16408,B

15280,B

20480,P

14320,B

15592,B

22984,P

12384,B

15000,B

20752,P

13744,B

12352,B

17960,P


13208,B

11192,B

30488,I


15712,B

13824,B

18104,P

13504,B

15272,B

21376,P

12056,B

13960,B

18336,P

15368,B

14168,B

18792,P


14392,B

12160,B

31872,I


15464,B

14792,B

19880,P

15552,B

16672,B

23736,P

13368,B

15008,B

19576,P

13760,B

14240,B

17904,P


13952,B

11192,B

30184,I


14616,B

13840,B

18952,P

13856,B

16656,B

22096,P

11624,B

13648,B

19688,P

13664,B

13456,B

18096,P


16056,B

11440,B

32496,I


14848,B

13848,B

18152,P

13544,B

15016,B

20448,P

10832,B

12432,B

17880,P

12760,B

13240,B

17568,P


14112,B

11640,B

30000,I


14320,B

13032,B

18152,P

14768,B

15808,B

23448,P

12336,B

15216,B

21816,P

12008,B

13352,B

17512,P


14936,B

12632,B

33448,I


15952,B

15984,B

21920,P

15608,B

16560,B

21808,P

12240,B

15408,B

19904,P

14848,B

14000,B

18688,P


14504,B

11016,B

30168,I


15784,B

13800,B

18944,P

13392,B

15384,B

20136,P

11176,B

14728,B

18640,P

12824,B

13080,B

18112,P


13632,B

10912,B

30320,I


16712,B

14088,B

18776,P

13720,B

15224,B

20624,P

12136,B

15256,B

23288,P

18040,B

16368,B

22864,P


18240,B

13464,B

34240,I


17720,B

16712,B

22048,P

14064,B

15336,B

21984,P

12816,B

14360,B

20800,P

14400,B

14240,B

17392,P


14376,B

11680,B

32672,I


17040,B

14952,B

20872,P

15592,B

16488,B

22960,P

13048,B

14904,B

20408,P

12864,B

12928,B

17320,P


13672,B

11464,B

33216,I


16320,B

15136,B

18576,P

14664,B

15544,B

23856,P

12040,B

17128,B

19408,P

13600,B

14032,B

17928,P


15744,B

12008,B

35192,I


17672,B

15624,B

20192,P

16152,B

18120,B

25160,P

14120,B

16608,B

22552,P

14848,B

14832,B

20720,P


14792,B

12152,B

31912,I


15600,B

13744,B

19408,P

13992,B

15288,B

25688,P

13056,B

16120,B

19896,P

13312,B

12920,B

17720,P


12696,B

10720,B

32728,I


14896,B

13784,B

19536,P

15184,B

15728,B

24056,P

13608,B

16904,B

23784,P

15288,B

14816,B

20432,P


14208,B

12128,B

33184,I


16360,B

14976,B

21672,P

15024,B

16240,B

22896,P

12472,B

16120,B

20480,P

14976,B

14984,B

20040,P


14472,B

11632,B

31752,I


16824,B

14664,B

19480,P

15056,B

16464,B

23280,P

12384,B

15384,B

20072,P

13824,B

14744,B

18592,P


13936,B

11008,B

30344,I


15272,B

14080,B

18112,P

14976,B

16808,B

24656,P

12032,B

15544,B

20048,P

14648,B

15528,B

19480,P


15712,B

12520,B

33176,I


18488,B

16464,B

22712,P

19064,B

19384,B

24520,P

13152,B

16464,B

20808,P

14896,B

15184,B

20624,P


15424,B

12368,B

33048,I


17928,B

16424,B

21840,P

16968,B

17464,B

25248,P

12144,B

14664,B

20520,P

14632,B

13928,B

19344,P


14192,B

12080,B

30816,I


15104,B

14432,B

18360,P

15304,B

17192,B

23832,P

12240,B

15768,B

20096,P

15176,B

14704,B

18912,P


16440,B

12512,B

29832,I


17224,B

16672,B

19720,P

15936,B

17848,B

23544,P

13048,B

15848,B

20088,P

15160,B

14936,B

19264,P


18600,B

14472,B

32736,I


16648,B

15960,B

20248,P

15800,B

17680,B

23272,P

11544,B

14800,B

18520,P

13632,B

13256,B

16816,P


14800,B

11976,B

32584,I


17000,B

15408,B

19472,P

14280,B

16448,B

21544,P

10936,B

14264,B

17696,P

13528,B

13888,B

18160,P


16936,B

12808,B

33376,I


17728,B

17376,B

22304,P

16672,B

17384,B

24712,P

13840,B

15976,B

22752,P

15632,B

15224,B

19464,P


15536,B

12736,B

31304,I


17144,B

16368,B

25648,P

22760,B

18120,B

38080,P

10872,B

21880,B

23640,P

16576,B

16624,B

20136,P


16128,B

13080,B

34808,I


16000,B

16184,B

20448,P

14704,B

15168,B

20392,P

11560,B

14488,B

20088,P

13888,B

14520,B

20344,P


16808,B

11672,B

30608,I


14496,B

13632,B

17080,P

16144,B

16104,B

20320,P

12016,B

14368,B

18656,P

14528,B

14512,B

16816,P


15312,B

12528,B

30880,I


16488,B

16688,B

21072,P

18328,B

17600,B

24544,P

13744,B

16432,B

19872,P

14696,B

13224,B

18592,P


21608,B

13208,B

37728,I


19760,B

19008,B

23288,P

14064,B

16312,B

23080,P

12272,B

13688,B

20040,P

14704,B

13976,B

18264,P


13984,B

11032,B

29000,I


15040,B

12880,B

18048,P

14624,B

15176,B

22552,P

13960,B

15312,B

22968,P

12464,B

13792,B

18296,P


14208,B

13000,B

32960,I


16360,B

15176,B

19288,P

15840,B

17512,B

25544,P

13240,B

15128,B

20224,P

15040,B

15456,B

18400,P


15008,B

11608,B

32360,I


17464,B

15408,B

20144,P

15280,B

16344,B

22432,P

12848,B

15600,B

20584,P

14240,B

13360,B

19240,P


15640,B

11904,B

33048,I


16656,B

14304,B

18600,P

14392,B

17040,B

21480,P

11912,B

13200,B

18224,P

13136,B

14616,B

17936,P


14800,B

13032,B

30544,I


15632,B

14272,B

18288,P

14808,B

15808,B

23360,P

13360,B

15848,B

20256,P

13112,B

13384,B

18696,P


14024,B

10712,B

29544,I


14368,B

12368,B

16504,P

11800,B

13184,B

18224,P

10456,B

12208,B

16728,P

12512,B

12056,B

15728,P


12912,B

11208,B

32104,I


13296,B

13096,B

16416,P

13168,B

13760,B

19104,P

11352,B

13080,B

16728,P

11448,B

11608,B

14512,P


12168,B

11048,B

29048,I


12848,B

11960,B

23480,P

14784,B

15240,B

20576,P

12864,B

13040,B

18104,P

14224,B

14672,B

19032,P


13776,B

11168,B

31072,I


15192,B

14056,B

21344,P

12672,B

14440,B

17600,P

11000,B

12504,B

15832,P

11008,B

10792,B

15088,P


12296,B

9832,B

43120,I


14128,B

13248,B

27432,P

13160,B

14848,B

19984,P

11232,B

13696,B

19664,P

11824,B

12032,B

16480,P


14512,B

11328,B

31240,I


14464,B

13272,B

17112,P

12976,B

14168,B

20528,P

10936,B

12952,B

16656,P

11984,B

12344,B

15424,P


13152,B

10880,B

30440,I


16152,B

12808,B

25296,P

14392,B

14808,B

22448,P

13144,B

14320,B

19312,P

13248,B

13960,B

18680,P


13480,B

11008,B

31896,I


14328,B

13496,B

17584,P

14864,B

16440,B

22936,P

13240,B

14992,B

20504,P

16840,B

14664,B

20008,P


16768,B

12784,B

34336,I


15232,B

14840,B

20264,P

14008,B

16296,B

23296,P

12728,B

15536,B

22768,P

14544,B

13600,B

19448,P


14736,B

11656,B

32936,I


16680,B

14480,B

19296,P

16264,B

17680,B

24624,P

12680,B

14824,B

21288,P

14520,B

14344,B

17960,P


12984,B

11536,B

32848,I


13488,B

12456,B

16880,P

13880,B

16184,B

19928,P

11352,B

12904,B

17560,P

12736,B

13080,B

17240,P


14728,B

12784,B

33240,I


16872,B

16664,B

20216,P

15520,B

15664,B

22616,P

13064,B

14848,B

19688,P

14200,B

16720,B

22872,P


15736,B

12488,B

33264,I


14696,B

14240,B

19888,P

17128,B

16872,B

30480,P

13688,B

15432,B

21560,P

13256,B

13120,B

17800,P


14072,B

11728,B

31656,I


15688,B

13992,B

17960,P

11928,B

13096,B

18608,P

10784,B

12496,B

15552,P

11936,B

12376,B

15144,P


13352,B

11528,B

31720,I


15560,B

13784,B

20568,P

13208,B

13600,B

19672,P

12312,B

13840,B

19056,P

14960,B

14560,B

19624,P


15584,B

13984,B

32304,I


15712,B

14432,B

18824,P

14512,B

17616,B

22536,P

12544,B

14000,B

19440,P

12968,B

13000,B

17680,P


13064,B

10864,B

30888,I


14752,B

13152,B

16048,P

15496,B

15736,B

22424,P

12800,B

14472,B

18632,P

12592,B

12904,B

17400,P


13704,B

10904,B

30896,I


13792,B

13048,B

17856,P

16328,B

17000,B

21680,P

12128,B

14328,B

18056,P

11792,B

12608,B

16992,P


12984,B

11720,B

33248,I


14848,B

14096,B

19840,P

14168,B

14832,B

21808,P

12648,B

15088,B

20344,P

13976,B

14896,B

19208,P


14320,B

12336,B

34712,I


16576,B

15136,B

21272,P

14728,B

16384,B

23200,P

12976,B

15832,B

19952,P

13256,B

14024,B

19152,P


14416,B

12136,B

33232,I


14936,B

13256,B

18280,P

13176,B

15048,B

22296,P

12016,B

14128,B

20600,P

12112,B

13096,B

17680,P


13688,B

11832,B

31944,I


15640,B

14016,B

19336,P

15720,B

16616,B

22224,P

12368,B

15544,B

20264,P

14496,B

14648,B

18424,P


14768,B

12576,B

35120,I


16832,B

15192,B

21912,P

13000,B

14536,B

20160,P

11920,B

13352,B

18472,P

12656,B

12992,B

15528,P


14696,B

11752,B

34672,I


14112,B

14136,B

18056,P

15432,B

15536,B

21816,P

12824,B

14568,B

17768,P

11336,B

12200,B

16144,P


11968,B

11640,B

32248,I


14616,B

12272,B

16488,P

12016,B

13176,B

17656,P

10640,B

13040,B

17584,P

11512,B

11984,B

15504,P


14952,B

11664,B

33296,I


13992,B

14072,B

17760,P

14184,B

14512,B

19952,P

11472,B

12920,B

16856,P

12808,B

12584,B

15880,P


13600,B

10952,B

32320,I


13768,B

13232,B

25392,P

14848,B

14928,B

22128,P

12768,B

14928,B

18576,P

12536,B

12680,B

17112,P


14040,B

11904,B

33512,I


15576,B

14176,B

18944,P

14312,B

15096,B

22784,P

12944,B

14368,B

19224,P

13576,B

13360,B

17384,P


12144,B

10992,B

31776,I


14992,B

13608,B

18368,P

13424,B

15000,B

20264,P

11760,B

14496,B

20304,P

12656,B

12032,B

16680,P


12616,B

10528,B

30088,I


14680,B

12680,B

23216,P

12664,B

14672,B

19416,P

11336,B

13280,B

20232,P

15032,B

14992,B

18856,P


14856,B

11904,B

33432,I


15480,B

14552,B

21016,P

13872,B

14688,B

20072,P

13040,B

13400,B

19024,P

13536,B

14096,B

19352,P


13840,B

11480,B

32840,I


16000,B

15264,B

20944,P

16728,B

17168,B

26096,P

13800,B

15704,B

21480,P

14976,B

14504,B

19864,P


14936,B

12104,B

32680,I


15664,B

14288,B

19640,P

15896,B

18304,B

25400,P

12024,B

16464,B

22240,P

15016,B

15176,B

20976,P


16464,B

11752,B

34160,I


21448,B

21904,B

25584,P

18024,B

18224,B

33376,P

15120,B

18256,B

21584,P

15840,B

14952,B

20680,P


17456,B

13480,B

35720,I


16448,B

15672,B

21816,P

15584,B

16640,B

24352,P

12400,B

14512,B

18992,P

14224,B

15304,B

21288,P


19344,B

14088,B

40112,I


23040,B

18736,B

27392,P

16888,B

18400,B

28904,P

12576,B

19728,B

22624,P

17704,B

16256,B

23192,P


16344,B

13016,B

35976,I


19656,B

19984,B

23840,P

17784,B

18904,B

28240,P

14416,B

16712,B

22904,P

16608,B

16184,B

21760,P


19760,B

12576,B

34120,I


17632,B

18368,B

22808,P

16856,B

17728,B

41264,P

13336,B

20480,B

29528,P

16928,B

16112,B

24328,P


16256,B

12832,B

39312,I


21904,B

15680,B

30384,P

13128,B

17960,B

30344,P

12344,B

16592,B

22320,P

17336,B

17872,B

23016,P


17512,B

12952,B

39192,I


25096,B

17608,B

27152,P

18192,B

17464,B

34544,P

10976,B

19296,B

26552,P

18064,B

17728,B

23616,P


18288,B

12944,B

41512,I


24256,B

18104,B

32520,P

17304,B

18512,B

27880,P

13576,B

19680,B

23392,P

19456,B

18400,B

24200,P


19240,B

15336,B

42824,I


20608,B

19424,B

27304,P

19872,B

21256,B

26888,P

14360,B

17816,B

24336,P

18736,B

17128,B

23752,P


19096,B

15416,B

42368,I


21592,B

18168,B

27048,P

17824,B

20504,B

28112,P

15152,B

17448,B

24848,P

18832,B

21016,B

25432,P


20104,B

16128,B

43144,I


24112,B

16840,B

26880,P

17752,B

18736,B

39032,P

12576,B

21712,B

23200,P

18144,B

19448,B

22736,P


19048,B

15272,B

41584,I


21824,B

18048,B

25400,P

19304,B

23496,B

30976,P

13864,B

20288,B

24576,P

23648,B

18960,B

26856,P


17368,B

12904,B

38336,I


23632,B

16368,B

27480,P

17624,B

18896,B

31808,P

15648,B

23280,B

25304,P

16712,B

18408,B

21208,P


23672,B

16600,B

48104,I


19872,B

20568,B

30736,P

15584,B

18320,B

23624,P

12224,B

17936,B

22248,P

19088,B

18232,B

23960,P


19840,B

16864,B

45768,I


22000,B

17704,B

29280,P

16896,B

19584,B

27200,P

14800,B

21184,B

22888,P

19000,B

18096,B

23064,P


21168,B

16952,B

43848,I


27016,B

16704,B

33480,P

17032,B

21200,B

29576,P

10520,B

19160,B

24376,P

17856,B

17976,B

25736,P


16280,B

11256,B

42176,I


20712,B

17864,B

28256,P

15232,B

15912,B

30992,P

11640,B

19992,B

25848,P

15192,B

14208,B

24824,P


15168,B

13408,B

39000,I


25352,B

17952,B

29528,P

17776,B

18416,B

30272,P

15824,B

18104,B

24096,P

17568,B

15952,B

23472,P


19352,B

16016,B

40080,I


22976,B

15248,B

27792,P

18360,B

20448,B

28000,P

15832,B

18216,B

25520,P

16744,B

17504,B

24040,P


17832,B

15456,B

40224,I


20168,B

18288,B

26152,P

19840,B

22240,B

30504,P

12608,B

20304,B

25712,P

21984,B

21584,B

26464,P


18552,B

14368,B

40248,I


21704,B

17168,B

31800,P

15368,B

23720,B

25936,P

12272,B

17856,B

22032,P

16456,B

18784,B

24472,P


18704,B

16920,B

45360,I


21672,B

17088,B

30104,P

19632,B

17672,B

29056,P

11416,B

20288,B

24752,P

19048,B

17944,B

21808,P


21200,B

16800,B

40744,I


25512,B

18360,B

30136,P

20472,B

17512,B

34240,P

12560,B

20400,B

26216,P

15296,B

17200,B

22856,P


17648,B

13216,B

42384,I


25816,B

17936,B

28032,P

17448,B

18176,B

30664,P

13528,B

18376,B

24344,P

16256,B

21264,B

23624,P


18232,B

14040,B

42272,I


23680,B

17440,B

30768,P

16928,B

20520,B

26536,P

10912,B

20328,B

21408,P

19136,B

19320,B

22112,P


19704,B

17448,B

41440,I


24072,B

17088,B

27648,P

17184,B

19584,B

34576,P

13328,B

18424,B

24800,P

14536,B

17504,B

20616,P


18936,B

15568,B

41736,I


22736,B

22216,B

24944,P

14968,B

21320,B

32288,P

14848,B

16520,B

20000,P

16216,B

18608,B

25120,P


17656,B

16536,B

43048,I


22032,B

20736,B

25208,P

18424,B

21368,B

30448,P

15720,B

18544,B

21200,P

17904,B

19240,B

22936,P


18224,B

15256,B

41736,I


19896,B

18408,B

26976,P

21240,B

21616,B

28088,P

14648,B

19328,B

26528,P

19120,B

17888,B

24408,P


18976,B

17160,B

47024,I


22072,B

16704,B

28128,P

14824,B

19264,B

31224,P

16464,B

19272,B

27824,P

17336,B

19648,B

24680,P


20360,B

16808,B

46832,I


23864,B

19312,B

30072,P

17376,B

19384,B

25408,P

12792,B

19200,B

20552,P

16976,B

17528,B

25104,P


22376,B

16360,B

47712,I


25072,B

16920,B

29216,P

16928,B

18704,B

29776,P

12616,B

18296,B

29216,P

18104,B

12448,B

28064,P


14912,B

11744,B

40728,I


27048,B

17872,B

25096,P

14472,B

17792,B

28872,P

10808,B

17712,B

24680,P

16816,B

17520,B

24408,P


18432,B

14568,B

42136,I


24976,B

18336,B

30328,P

17288,B

18240,B

28848,P

14232,B

20672,B

23448,P

21000,B

22136,B

27528,P


19512,B

12632,B

40104,I


26120,B

16336,B

31768,P

14464,B

14984,B

32832,P

14952,B

16896,B

26344,P

15728,B

14928,B

24256,P


18288,B

13664,B

38888,I


22600,B

17680,B

28800,P

16064,B

17208,B

33128,P

11464,B

17192,B

30464,P

15440,B

15592,B

25208,P


17064,B

10808,B

39224,I


23480,B

17312,B

31232,P

16752,B

18256,B

25408,P

13032,B

19784,B

23704,P

20928,B

21800,B

26840,P


17792,B

15048,B

42736,I


22112,B

17488,B

33248,P

14144,B

16128,B

30288,P

10176,B

17832,B

24808,P

15392,B

21552,B

23560,P


19872,B

16040,B

41784,I


19320,B

19520,B

31848,P

15840,B

18936,B

27208,P

11672,B

20216,B

22856,P

19120,B

20000,B

23224,P


20984,B

16168,B

42120,I


24048,B

16872,B

27616,P

19552,B

19800,B

34592,P

9640,B

23384,B

25256,P

19096,B

20360,B

28512,P


17336,B

12056,B

40608,I


21688,B

16792,B

26840,P

13864,B

17024,B

30360,P

10824,B

21360,B

25976,P

16112,B

16248,B

23952,P


16392,B

13976,B

43112,I


19200,B

15880,B

28488,P

15000,B

17544,B

29848,P

9840,B

17600,B

26832,P

18584,B

14896,B

24536,P


20264,B

11928,B

37824,I


23408,B

15072,B

28920,P

15920,B

17024,B

34224,P

11664,B

19128,B

28400,P

13488,B

16312,B

24400,P


17624,B

12160,B

36760,I


24504,B

18672,B

23816,P

17624,B

18064,B

30904,P

10096,B

21600,B

27032,P

17992,B

16800,B

26000,P


18848,B

9968,B

37472,I


21240,B

17624,B

27920,P

15984,B

15304,B

30456,P

10640,B

20624,B

26376,P

15312,B

16768,B

28944,P


15392,B

10496,B

38496,I


22432,B

15784,B

29056,P

17240,B

18112,B

34080,P

11440,B

22032,B

27752,P

15696,B

15728,B

24920,P


16992,B

12144,B

39136,I


20736,B

16584,B

27200,P

16448,B

16896,B

34336,P

12448,B

19176,B

28504,P

14104,B

17488,B

25464,P


18568,B

10384,B

36256,I


21840,B

18552,B

28632,P

16936,B

16192,B

30456,P

9464,B

22272,B

24256,P

15560,B

18520,B

23472,P


22272,B

15272,B

34184,I


22944,B

22304,B

26360,P

18480,B

17976,B

37448,P

12136,B

18952,B

27576,P

15800,B

17664,B

27416,P


23904,B

5624,B

30264,I


20856,B

18384,B

22048,P

13744,B

13376,B

22056,P

9872,B

12520,B

16168,P

11952,B

12040,B

16520,P


14656,B

10264,B

29280,I


13504,B

13424,B

24448,P

12760,B

13640,B

19792,P

10096,B

12320,B

15368,P

11544,B

11576,B

